Date/Time,15 Oct 2024 23.52.00,,,
Application,CtC,,,
,,,,
Unit ID,QuickCollect - 2310610,,,
OVD,NO,,,
,,,,
,,,,
,,,CH1 Units,mm/s
,,,,
,,,,
,,,CH1 Y-Axis,Linear
,,,,
,,,,
Sensitivity,23.6,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Max Freq / Orders,1000,,,
,,,,
,,,,
,,,,
Detection,RMS,,,
No. of Lines,400,,,
Window Type,Hanning,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y-axis Units,Velocity (mm/s),,,
X-axis Units,Hz,,,
,,,,
,,,,
Sensor Type,Accel (g),,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
RPM,NaN,,,
,,,,
Overall,1.8080864,,,
X-Axis,Y-Axis,,,
0,0.021801021,,,
2.5,0.034994259,,,
5,0.058136053,,,
7.5,0.057117064,,,
10,0.070699126,,,
12.5,0.224647045,,,
15,0.350090057,,,
17.5,0.288964093,,,
20,0.479153186,,,
22.5,0.518491566,,,
25,0.357772708,,,
27.5,0.438286334,,,
30,0.411873043,,,
32.5,0.088249885,,,
35,0.112048663,,,
37.5,0.031092599,,,
40,0.081559412,,,
42.5,0.117465399,,,
45,0.108173825,,,
47.5,0.235024661,,,
50,0.386773705,,,
52.5,0.339055479,,,
55,0.160102084,,,
57.5,0.04976961,,,
60,0.097528063,,,
62.5,0.150301009,,,
65,0.118149199,,,
67.5,0.063579604,,,
70,0.046404265,,,
72.5,0.03667023,,,
75,0.047972973,,,
77.5,0.096039794,,,
80,0.219981149,,,
82.5,0.122493312,,,
85,0.038815469,,,
87.5,0.017564168,,,
90,0.015298257,,,
92.5,0.015767528,,,
95,0.03258086,,,
97.5,0.054971822,,,
100,0.067534894,,,
102.5,0.036884751,,,
105,0.091910206,,,
107.5,0.143168077,,,
110,0.086694591,,,
112.5,0.068607517,,,
115,0.069331534,,,
117.5,0.450460583,,,
120,0.681489706,,,
122.5,0.388476491,,,
125,0.158989236,,,
127.5,0.208463877,,,
130,0.136678725,,,
132.5,0.018864721,,,
135,0.033438958,,,
137.5,0.017885955,,,
140,0.030207688,,,
142.5,0.039847869,,,
145,0.017081488,,,
147.5,0.003070378,,,
150,0.015579819,,,
152.5,0.002949708,,,
155,0.014668091,,,
157.5,0.038922731,,,
160,0.115293346,,,
162.5,0.086909115,,,
165,0.026279213,,,
167.5,0.014963062,,,
170,0.007454716,,,
172.5,0.050895862,,,
175,0.077041,,,
177.5,0.03205796,,,
180,0.056419861,,,
182.5,0.054958414,,,
185,0.029657969,,,
187.5,0.069237679,,,
190,0.049032185,,,
192.5,0.033117171,,,
195,0.015780935,,,
197.5,0.020379798,,,
200,0.020956332,,,
202.5,0.015177586,,,
205,0.029859085,,,
207.5,0.071919233,,,
210,0.080352716,,,
212.5,0.055280201,,,
215,0.078368366,,,
217.5,0.091266632,,,
220,0.021707166,,,
222.5,0.017269198,,,
225,0.028478086,,,
227.5,0.017725062,,,
230,0.021546273,,,
232.5,0.015499373,,,
235,0.015418926,,,
237.5,0.005483774,,,
240,0.002051387,,,
242.5,0.017832324,,,
245,0.020942925,,,
247.5,0.006797735,,,
250,0.009881521,,,
252.5,0.013193238,,,
255,0.021720573,,,
257.5,0.016397692,,,
260,0.013139606,,,
262.5,0.018033439,,,
265,0.010310569,,,
267.5,0.005068134,,,
270,0.006475949,,,
272.5,0.005322882,,,
275,0.02426805,,,
277.5,0.04062552,,,
280,0.043280255,,,
282.5,0.022095991,,,
285,0.008621191,,,
287.5,0.012066985,,,
290,0.024120564,,,
292.5,0.028907135,,,
295,0.033009909,,,
297.5,0.069009751,,,
300,0.124759227,,,
302.5,0.078046583,,,
305,0.02934959,,,
307.5,0.062319275,,,
310,0.045532759,,,
312.5,0.014587644,,,
315,0.055199753,,,
317.5,0.238671571,,,
320,0.878610611,,,
322.5,0.652649641,,,
325,0.047168504,,,
327.5,0.029456852,,,
330,0.065242171,,,
332.5,0.077751614,,,
335,0.063981839,,,
337.5,0.043092545,,,
340,0.104687802,,,
342.5,0.079575069,,,
345,0.092714675,,,
347.5,0.151132286,,,
350,0.086037606,,,
352.5,0.037032239,,,
355,0.01012286,,,
357.5,0.042060148,,,
360,0.024790952,,,
362.5,0.024093747,,,
365,0.021170856,,,
367.5,0.015834566,,,
370,0.03205796,,,
372.5,0.021506051,,,
375,0.079843223,,,
377.5,0.049796429,,,
380,0.024160787,,,
382.5,0.01024353,,,
385,0.032983094,,,
387.5,0.042529419,,,
390,0.015110548,,,
392.5,0.025085922,,,
395,0.040880267,,,
397.5,0.077322565,,,
400,0.417839497,,,
402.5,0.379359215,,,
405,0.074024253,,,
407.5,0.066207528,,,
410,0.0326479,,,
412.5,0.027485911,,,
415,0.005255843,,,
417.5,0.022082584,,,
420,0.007977618,,,
422.5,0.012268102,,,
425,0.013220053,,,
427.5,0.026775301,,,
430,0.017349644,,,
432.5,0.028290378,,,
435,0.020406613,,,
437.5,0.019092653,,,
440,0.034645658,,,
442.5,0.024710504,,,
445,0.01718875,,,
447.5,0.027633397,,,
450,0.021908283,,,
452.5,0.007052483,,,
455,0.00689159,,,
457.5,0.009010016,,,
460,0.011530675,,,
462.5,0.022149622,,,
465,0.028907135,,,
467.5,0.020714993,,,
470,0.002252504,,,
472.5,0.005886008,,,
475,0.01689378,,,
477.5,0.02929596,,,
480,0.045988623,,,
482.5,0.043226626,,,
485,0.010846879,,,
487.5,0.009372026,,,
490,0.010458054,,,
492.5,0.009050239,,,
495,0.017255789,,,
497.5,0.016277023,,,
500,0.010927326,,,
502.5,0.008527337,,,
505,0.002225688,,,
507.5,0.018247964,,,
510,0.012804412,,,
512.5,0.016759703,,,
515,0.021586496,,,
517.5,0.013515024,,,
520,0.009613365,,,
522.5,0.006140755,,,
525,0.006502764,,,
527.5,0.020942925,,,
530,0.023208836,,,
532.5,0.009023423,,,
535,0.016960818,,,
537.5,0.007468123,,,
540,0.004893833,,,
542.5,0.004692717,,,
545,0.021103818,,,
547.5,0.020500468,,,
550,0.007736279,,,
552.5,0.020527283,,,
555,0.026332844,,,
557.5,0.054140542,,,
560,0.289540619,,,
562.5,0.323435426,,,
565,0.075029835,,,
567.5,0.010793248,,,
570,0.020942925,,,
572.5,0.020352982,,,
575,0.013984296,,,
577.5,0.044795331,,,
580,0.034404315,,,
582.5,0.011235705,,,
585,0.021103818,,,
587.5,0.056634385,,,
590,0.050989717,,,
592.5,0.01737646,,,
595,0.023316098,,,
597.5,0.02485799,,,
600,0.015821159,,,
602.5,0.00665025,,,
605,0.002735183,,,
607.5,0.00461227,,,
610,0.006596619,,,
612.5,0.024884805,,,
615,0.047369622,,,
617.5,0.016719479,,,
620,0.023249058,,,
622.5,0.01240218,,,
625,0.01851612,,,
627.5,0.019803263,,,
630,0.015955236,,,
632.5,0.0029363,,,
635,0.005376513,,,
637.5,0.003539649,,,
640,0.035905987,,,
642.5,0.050332736,,,
645,0.006341871,,,
647.5,0.014601053,,,
650,0.004464785,,,
652.5,0.009452472,,,
655,0.014386528,,,
657.5,0.007320638,,,
660,0.016531771,,,
662.5,0.025501562,,,
665,0.009921744,,,
667.5,0.010833471,,,
670,0.014466975,,,
672.5,0.016424509,,,
675,0.009331802,,,
677.5,0.016692663,,,
680,0.017349644,,,
682.5,0.017416682,,,
685,0.014641276,,,
687.5,0.005644668,,,
690,0.004437969,,,
692.5,0.004223445,,,
695,0.008487113,,,
697.5,0.005845784,,,
700,0.003915066,,,
702.5,0.011168665,,,
705,0.016746294,,,
707.5,0.012134025,,,
710,0.016451323,,,
712.5,0.015070324,,,
715,0.012616704,,,
717.5,0.025809942,,,
720,0.036965199,,,
722.5,0.053389706,,,
725,0.002654737,,,
727.5,0.022149622,,,
730,0.011785422,,,
732.5,0.006489357,,,
735,0.0103642,,,
737.5,0.009720627,,,
740,0.014359713,,,
742.5,0.030006571,,,
745,0.023557438,,,
747.5,0.007910579,,,
750,0.013917257,,,
752.5,0.015660265,,,
755,0.01461446,,,
757.5,0.006154163,,,
760,0.008661414,,,
762.5,0.009666996,,,
765,0.006985444,,,
767.5,0.013394354,,,
770,0.021854652,,,
772.5,0.014681499,,,
775,0.010592132,,,
777.5,0.006931813,,,
780,0.006958629,,,
782.5,0.004478192,,,
785,0.001716194,,,
787.5,0.003204455,,,
790,0.004987687,,,
792.5,0.006033493,,,
795,0.004813387,,,
797.5,0.01048487,,,
800,0.047423255,,,
802.5,0.068513662,,,
805,0.021827836,,,
807.5,0.021184264,,,
810,0.012630112,,,
812.5,0.006073716,,,
815,0.009077054,,,
817.5,0.005068134,,,
820,0.013796587,,,
822.5,0.032875832,,,
825,0.01832841,,,
827.5,0.007977618,,,
830,0.019776449,,,
832.5,0.016665848,,,
835,0.006610027,,,
837.5,0.009010016,,,
840,0.013394354,,,
842.5,0.006556395,,,
845,0.004706124,,,
847.5,0.010417831,,,
850,0.020567507,,,
852.5,0.007602201,,,
855,0.000630165,,,
857.5,0.004437969,,,
860,0.002560883,,,
862.5,0.003325125,,,
865,0.007119521,,,
867.5,0.004330707,,,
870,0.000482679,,,
872.5,0.006636842,,,
875,0.00677092,,,
877.5,0.003459203,,,
880,0.023114981,,,
882.5,0.030676959,,,
885,0.008527337,,,
887.5,0.004317299,,,
890,0.007267007,,,
892.5,0.00910387,,,
895,0.00563126,,,
897.5,0.019763041,,,
900,0.018891536,,,
902.5,0.0103642,,,
905,0.010685986,,,
907.5,0.009144094,,,
910,0.010230122,,,
912.5,0.014721722,,,
915,0.005859192,,,
917.5,0.012804412,,,
920,0.012120617,,,
922.5,0.008728453,,,
925,0.010994365,,,
927.5,0.037300393,,,
930,0.047704816,,,
932.5,0.02509933,,,
935,0.008661414,,,
937.5,0.016156353,,,
940,0.020782031,,,
942.5,0.022618894,,,
945,0.02689597,,,
947.5,0.027432282,,,
950,0.011959723,,,
952.5,0.013072568,,,
955,0.022887049,,,
957.5,0.008849123,,,
960,0.026466921,,,
962.5,0.05871259,,,
965,0.05660757,,,
967.5,0.035678055,,,
970,0.016062498,,,
972.5,0.03156187,,,
975,0.01689378,,,
977.5,0.094511315,,,
980,0.077268928,,,
982.5,0.05793494,,,
985,0.058310356,,,
987.5,0.017564168,,,
990,0.007615609,,,
992.5,0.065027647,,,
995,0.101067707,,,
997.5,0.066810876,,,
1000,0.045385275,,,
