Date/Time,15 Oct 2024 23.53.23,,,
Application,CtC,,,
,,,,
Unit ID,QuickCollect - 2310610,,,
OVD,NO,,,
,,,,
,,,,
,,,CH1 Units,gE
,,,,
,,,,
,,,CH1 Y-Axis,Linear
,,,,
,,,,
Sensitivity,23.6,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Max Freq / Orders,2000,,,
,,,,
,,,,
,,,,
Detection,TruePkPk,,,
No. of Lines,800,,,
Window Type,Hanning,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y-axis Units,gE,,,
X-axis Units,Hz,,,
,,,,
,,,,
Sensor Type,Accel (g),,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
RPM,NaN,,,
,,,,
Overall,11.2977324,,,
X-Axis,Y-Axis,,,
0,0.022278879,,,
2.5,0.071930133,,,
5,0.090357833,,,
7.5,0.107004873,,,
10,0.140878707,,,
12.5,0.113050818,,,
15,0.085968316,,,
17.5,0.115038522,,,
20,0.083442271,,,
22.5,0.118599832,,,
25,0.053916544,,,
27.5,0.138352662,,,
30,0.122036912,,,
32.5,0.158312559,,,
35,0.130443245,,,
37.5,0.046131361,,,
40,0.071184747,,,
42.5,0.095244281,,,
45,0.073296681,,,
47.5,0.008075058,,,
50,0.043191209,,,
52.5,0.076485299,,,
55,0.041948892,,,
57.5,0.08331804,,,
60,0.01635717,,,
62.5,0.045593023,,,
65,0.059589792,,,
67.5,0.072675526,,,
70,0.127088994,,,
72.5,0.108247191,,,
75,0.046048537,,,
77.5,0.077354915,,,
80,0.097273394,,,
82.5,0.664556623,,,
85,1.552067637,,,
87.5,0.94734931,,,
90,0.077727616,,,
92.5,0.119096756,,,
95,0.103070877,,,
97.5,0.148498252,,,
100,0.058016188,,,
102.5,0.085554212,,,
105,0.032176003,,,
107.5,0.055407323,,,
110,0.062405709,,,
112.5,0.066629581,,,
115,0.10141445,,,
117.5,0.043191209,,,
120,0.03499192,,,
122.5,0.02381107,,,
125,0.04836753,,,
127.5,0.053626671,,,
130,0.059589792,,,
132.5,0.089032695,,,
135,0.085844085,,,
137.5,0.139015242,,,
140,0.098764174,,,
142.5,0.020125531,,,
145,0.062902637,,,
147.5,0.065097392,,,
150,0.121250108,,,
152.5,0.054661933,,,
155,0.068078957,,,
157.5,0.06170173,,,
160,0.049485616,,,
162.5,0.05428924,,,
165,0.058513116,,,
167.5,0.727666318,,,
170,2.713633776,,,
172.5,2.311619997,,,
175,0.285442978,,,
177.5,0.152308032,,,
180,0.144812718,,,
182.5,0.222664565,,,
185,0.136157915,,,
187.5,0.048905868,,,
190,0.036896806,,,
192.5,0.087044992,,,
195,0.064310595,,,
197.5,0.077769026,,,
200,0.037228089,,,
202.5,0.017433845,,,
205,0.033749603,,,
207.5,0.106093846,,,
210,0.208253682,,,
212.5,0.167712748,,,
215,0.072923988,,,
217.5,0.066381119,,,
220,0.05582143,,,
222.5,0.186140448,,,
225,0.180964127,,,
227.5,0.14696607,,,
230,0.130443245,,,
232.5,0.065552913,,,
235,0.183407351,,,
237.5,0.050810751,,,
240,0.092759646,,,
242.5,0.021077974,,,
245,0.05068652,,,
247.5,0.070853464,,,
250,0.02753802,,,
252.5,0.292648405,,,
255,1.589999676,,,
257.5,1.868899822,,,
260,0.599127948,,,
262.5,0.068037547,,,
265,0.122989349,,,
267.5,0.078762881,,,
270,0.067913309,,,
272.5,0.065677144,,,
275,0.023024268,,,
277.5,0.064683288,,,
280,0.115990967,,,
282.5,0.116984822,,,
285,0.154792652,,,
287.5,0.139056653,,,
290,0.060045306,,,
292.5,0.033252675,,,
295,0.034577813,,,
297.5,0.051721785,,,
300,0.088577181,,,
302.5,0.13868396,,,
305,0.222623155,,,
307.5,0.222871616,,,
310,0.136696249,,,
312.5,0.043646727,,,
315,0.02538467,,,
317.5,0.146469131,,,
320,0.428019494,,,
322.5,0.26345396,,,
325,0.020995151,,,
327.5,0.043895189,,,
330,0.054703344,,,
332.5,0.092925288,,,
335,0.081620209,,,
337.5,0.051846016,,,
340,0.336502165,,,
342.5,0.502724171,,,
345,0.185022369,,,
347.5,0.074746057,,,
350,0.056856692,,,
352.5,0.012961504,,,
355,0.048201889,,,
357.5,0.067913309,,,
360,0.142783597,,,
362.5,0.162702069,,,
365,0.111145936,,,
367.5,0.11512135,,,
370,0.114086084,,,
372.5,0.136613429,,,
375,0.282337159,,,
377.5,0.300889105,,,
380,0.175290883,,,
382.5,0.09507864,,,
385,0.146179259,,,
387.5,0.156407669,,,
390,0.117854446,,,
392.5,0.130319014,,,
395,0.197776809,,,
397.5,0.199516058,,,
400,0.103774853,,,
402.5,0.139884859,,,
405,0.076443888,,,
407.5,0.257780701,,,
410,0.238441989,,,
412.5,0.101041757,,,
415,0.069776788,,,
417.5,0.156821772,,,
420,0.132389545,,,
422.5,0.077313505,,,
425,0.112264015,,,
427.5,0.223037258,,,
430,0.099178284,,,
432.5,0.182330683,,,
435,0.07346233,,,
437.5,0.078473002,,,
440,0.128331318,,,
442.5,0.100047901,,,
445,0.048740223,,,
447.5,0.096486598,,,
450,0.059299916,,,
452.5,0.151065707,,,
455,0.174131393,,,
457.5,0.131147236,,,
460,0.08141315,,,
462.5,0.097024933,,,
465,0.14311488,,,
467.5,0.085471384,,,
470,0.045468792,,,
472.5,0.027620841,,,
475,0.120504722,,,
477.5,0.120918825,,,
480,0.04989972,,,
482.5,0.165145293,,,
485,0.178727955,,,
487.5,0.09160015,,,
490,0.129407987,,,
492.5,0.08841154,,,
495,0.112512484,,,
497.5,0.133756101,,,
500,0.054165006,,,
502.5,0.060169537,,,
505,0.156283438,,,
507.5,0.189370468,,,
510,0.193180248,,,
512.5,0.664308131,,,
515,0.404788196,,,
517.5,0.120132022,,,
520,0.076029778,,,
522.5,0.096610829,,,
525,0.074373357,,,
527.5,0.103857674,,,
530,0.190778434,,,
532.5,0.206887141,,,
535,0.147297353,,,
537.5,0.083525091,,,
540,0.030643811,,,
542.5,0.090689115,,,
545,0.079135574,,,
547.5,0.089156926,,,
550,0.113382101,,,
552.5,0.1381042,,,
555,0.075822726,,,
557.5,0.120628953,,,
560,0.025219029,,,
562.5,0.025633134,,,
565,0.118682653,,,
567.5,0.106632181,,,
570,0.071474619,,,
572.5,0.083235219,,,
575,0.179307714,,,
577.5,0.177237183,,,
580,0.134667128,,,
582.5,0.051431909,,,
585,0.11835137,,,
587.5,0.060376592,,,
590,0.048450351,,,
592.5,0.076071195,,,
595,0.104023315,,,
597.5,0.22017993,,,
600,0.139180884,,,
602.5,0.095865436,,,
605,0.174297035,,,
607.5,0.080088012,,,
610,0.03735232,,,
612.5,0.048036244,,,
615,0.077147864,,,
617.5,0.171895221,,,
620,0.175746396,,,
622.5,0.108909763,,,
625,0.083110988,,,
627.5,0.150361732,,,
630,0.245026261,,,
632.5,0.331739962,,,
635,0.204319686,,,
637.5,0.05586284,,,
640,0.150858656,,,
642.5,0.171108425,,,
645,0.06679523,,,
647.5,0.028573284,,,
650,0.090647705,,,
652.5,0.101000346,,,
655,0.126716301,,,
657.5,0.29144749,,,
660,0.274510562,,,
662.5,0.077520564,,,
665,0.07354515,,,
667.5,0.202042103,,,
670,0.250782341,,,
672.5,0.051721785,,,
675,0.11516276,,,
677.5,0.05076934,,,
680,0.176781669,,,
682.5,0.262584329,,,
685,0.537964523,,,
687.5,0.21632874,,,
690,0.258194804,,,
692.5,0.342423886,,,
695,0.313270867,,,
697.5,0.226060227,,,
700,0.130401835,,,
702.5,0.102284074,,,
705,0.221090958,,,
707.5,0.201462358,,,
710,0.307142109,,,
712.5,0.27293697,,,
715,0.237572357,,,
717.5,0.194174096,,,
720,0.142783597,,,
722.5,0.369547814,,,
725,0.274096459,,,
727.5,0.093794912,,,
730,0.244777799,,,
732.5,0.309129804,,,
735,0.272398651,,,
737.5,0.184028506,,,
740,0.06841024,,,
742.5,0.128248498,,,
745,0.144315794,,,
747.5,0.178438082,,,
750,0.273930818,,,
752.5,0.170031741,,,
755,0.053585261,,,
757.5,0.100006491,,,
760,0.156034976,,,
762.5,0.052094478,,,
765,0.004265287,,,
767.5,0.502434254,,,
770,0.827424347,,,
772.5,0.429841578,,,
775,0.157442927,,,
777.5,0.069569737,,,
780,0.082738288,,,
782.5,0.127668738,,,
785,0.403670102,,,
787.5,0.256704032,,,
790,0.124066025,,,
792.5,0.314099073,,,
795,0.095948257,,,
797.5,0.242831498,,,
800,0.007619543,,,
802.5,0.263536781,,,
805,0.087293454,,,
807.5,0.227385357,,,
810,0.175290883,,,
812.5,0.080957636,,,
815,0.087003581,,,
817.5,0.085512802,,,
820,0.081164688,,,
822.5,0.072012953,,,
825,0.16796121,,,
827.5,0.282254338,,,
830,0.148663893,,,
832.5,0.115742505,,,
835,0.156614721,,,
837.5,0.104188956,,,
840,0.031554844,,,
842.5,0.067043692,,,
845,0.083235219,,,
847.5,0.056028482,,,
850,0.070315123,,,
852.5,0.065428682,,,
855,0.064807519,,,
857.5,0.135081232,,,
860,0.11002785,,,
862.5,0.071640261,,,
865,0.111435808,,,
867.5,0.033873834,,,
870,0.039961185,,,
872.5,0.101000346,,,
875,0.225024968,,,
877.5,0.131561339,,,
880,0.119510867,,,
882.5,0.180301562,,,
885,0.154792652,,,
887.5,0.269292861,,,
890,0.264282167,,,
892.5,0.147173122,,,
895,0.205727637,,,
897.5,0.129697859,,,
900,0.015032032,,,
902.5,0.071226157,,,
905,0.109820798,,,
907.5,0.050272416,,,
910,0.050645109,,,
912.5,0.10650795,,,
915,0.031389203,,,
917.5,0.073586561,,,
920,0.140298963,,,
922.5,0.18638891,,,
925,0.064352006,,,
927.5,0.084063426,,,
930,0.140257552,,,
932.5,0.140091911,,,
935,0.234673619,,,
937.5,0.229041785,,,
940,0.280142426,,,
942.5,0.1832003,,,
945,0.098971233,,,
947.5,0.160838604,,,
950,0.244073823,,,
952.5,0.186099038,,,
955,0.181875169,,,
957.5,0.237282485,,,
960,0.11830996,,,
962.5,0.148001328,,,
965,0.187010065,,,
967.5,0.11669495,,,
970,0.050272416,,,
972.5,0.194919482,,,
975,0.333686262,,,
977.5,0.232230395,,,
980,0.082821116,,,
982.5,0.151065707,,,
985,0.09830866,,,
987.5,0.083814964,,,
990,0.060873516,,,
992.5,0.259975463,,,
995,0.31235984,,,
997.5,0.192310616,,,
1000,0.107874498,,,
1002.5,0.05743644,,,
1005,0.206638679,,,
1007.5,0.183862865,,,
1010,0.111187346,,,
1012.5,0.043729547,,,
1015,0.159844741,,,
1017.5,0.18009451,,,
1020,0.126095146,,,
1022.5,0.06166032,,,
1025,0.210862547,,,
1027.5,0.068824343,,,
1030,0.129366577,,,
1032.5,0.044889044,,,
1035,0.078804292,,,
1037.5,0.060169537,,,
1040,0.072841167,,,
1042.5,0.075905547,,,
1045,0.109241046,,,
1047.5,0.039671313,,,
1050,0.14000909,,,
1052.5,0.281716019,,,
1055,0.29082635,,,
1057.5,0.26788488,,,
1060,0.077727616,,,
1062.5,0.196410269,,,
1065,0.186181858,,,
1067.5,0.135702386,,,
1070,0.161832452,,,
1072.5,0.114748649,,,
1075,0.139098063,,,
1077.5,0.135039821,,,
1080,0.071184747,,,
1082.5,0.203160182,,,
1085,0.140671656,,,
1087.5,0.183531582,,,
1090,0.308881342,,,
1092.5,0.390460134,,,
1095,0.337744504,,,
1097.5,0.080419302,,,
1100,0.269210011,,,
1102.5,0.182744786,,,
1105,0.033666782,,,
1107.5,0.132058263,,,
1110,0.527487636,,,
1112.5,0.550015032,,,
1115,0.1965345,,,
1117.5,0.144067332,,,
1120,0.034122299,,,
1122.5,0.067292154,,,
1125,0.068244599,,,
1127.5,0.083856374,,,
1130,0.128869653,,,
1132.5,0.24171342,,,
1135,0.158809483,,,
1137.5,0.032590106,,,
1140,0.099054053,,,
1142.5,0.296002656,,,
1145,0.361017227,,,
1147.5,0.144232973,,,
1150,0.282337159,,,
1152.5,0.432823122,,,
1155,0.231319368,,,
1157.5,0.029111622,,,
1160,0.094291836,,,
1162.5,0.064310595,,,
1165,0.112098373,,,
1167.5,0.165600821,,,
1170,0.071391799,,,
1172.5,0.033749603,,,
1175,0.192890376,,,
1177.5,0.319855124,,,
1180,0.214051172,,,
1182.5,0.067416385,,,
1185,0.204568148,,,
1187.5,0.354308724,,,
1190,0.20680432,,,
1192.5,0.183738634,,,
1195,0.07830736,,,
1197.5,0.026212882,,,
1200,0.026709808,,,
1202.5,0.052591406,,,
1205,0.149119407,,,
1207.5,0.192310616,,,
1210,0.140133321,,,
1212.5,0.19152382,,,
1215,0.311241746,,,
1217.5,0.062571347,,,
1220,0.187631235,,,
1222.5,0.316583693,,,
1225,0.471542001,,,
1227.5,0.359236568,,,
1230,0.235543236,,,
1232.5,0.22456944,,,
1235,0.172392145,,,
1237.5,0.030892275,,,
1240,0.277782023,,,
1242.5,0.334390253,,,
1245,0.158022687,,,
1247.5,0.238193512,,,
1250,0.250326812,,,
1252.5,0.050231006,,,
1255,0.122782297,,,
1257.5,0.186844423,,,
1260,0.170611486,,,
1262.5,0.092801057,,,
1265,0.04998254,,,
1267.5,0.101124577,,,
1270,0.084022015,,,
1272.5,0.11006926,,,
1275,0.166470438,,,
1277.5,0.226847023,,,
1280,0.255793005,,,
1282.5,0.310827643,,,
1285,0.248421922,,,
1287.5,0.038428996,,,
1290,0.055448733,,,
1292.5,0.294843167,,,
1295,0.278982908,,,
1297.5,0.124355897,,,
1300,0.099716619,,,
1302.5,0.046007127,,,
1305,0.156407669,,,
1307.5,0.110317722,,,
1310,0.190115869,,,
1312.5,0.178645134,,,
1315,0.275835723,,,
1317.5,0.142452314,,,
1320,0.219931468,,,
1322.5,0.215748996,,,
1325,0.178396672,,,
1327.5,0.328137249,,,
1330,0.207798168,,,
1332.5,0.290702105,,,
1335,0.297327787,,,
1337.5,0.017185381,,,
1340,0.056359768,,,
1342.5,0.076361068,,,
1345,0.009193144,,,
1347.5,0.062861226,,,
1350,0.044681989,,,
1352.5,0.150030449,,,
1355,0.264572054,,,
1357.5,0.327101976,,,
1360,0.215997458,,,
1362.5,0.179059252,,,
1365,0.434728026,,,
1367.5,0.51282835,,,
1370,0.216742858,,,
1372.5,0.142907828,,,
1375,0.150941476,,,
1377.5,0.055572968,,,
1380,0.121705621,,,
1382.5,0.133341998,,,
1385,0.069652557,,,
1387.5,0.009524428,,,
1390,0.086589471,,,
1392.5,0.065759964,,,
1395,0.052839871,,,
1397.5,0.05499322,,,
1400,0.062736996,,,
1402.5,0.107833087,,,
1405,0.153426111,,,
1407.5,0.141417056,,,
1410,0.091682971,,,
1412.5,0.154378548,,,
1415,0.222830206,,,
1417.5,0.273723781,,,
1420,0.146841839,,,
1422.5,0.038346175,,,
1425,0.007122616,,,
1427.5,0.029525727,,,
1430,0.037642196,,,
1432.5,0.080336481,,,
1435,0.152846366,,,
1437.5,0.145723745,,,
1440,0.148870945,,,
1442.5,0.150278911,,,
1445,0.123279229,,,
1447.5,0.04248723,,,
1450,0.065884195,,,
1452.5,0.031554844,,,
1455,0.096196719,,,
1457.5,0.080543533,,,
1460,0.116032377,,,
1462.5,0.163778752,,,
1465,0.141996801,,,
1467.5,0.044930454,,,
1470,0.127792969,,,
1472.5,0.038677458,,,
1475,0.113133639,,,
1477.5,0.159596279,,,
1480,0.131312877,,,
1482.5,0.104064725,,,
1485,0.035985772,,,
1487.5,0.046007127,,,
1490,0.120132022,,,
1492.5,0.074083485,,,
1495,0.028200589,,,
1497.5,0.07511875,,,
1500,0.111560039,,,
1502.5,0.112512484,,,
1505,0.077769026,,,
1507.5,0.080916226,,,
1510,0.135619566,,,
1512.5,0.089571036,,,
1515,0.11996638,,,
1517.5,0.032341644,,,
1520,0.132513776,,,
1522.5,0.153177649,,,
1525,0.056318358,,,
1527.5,0.06642253,,,
1530,0.05424783,,,
1532.5,0.029898422,,,
1535,0.051224858,,,
1537.5,0.072841167,,,
1540,0.057270799,,,
1542.5,0.046131361,,,
1545,0.085098691,,,
1547.5,0.208792031,,,
1550,0.172143683,,,
1552.5,0.112098373,,,
1555,0.131354287,,,
1557.5,0.173882931,,,
1560,0.127958626,,,
1562.5,0.070977695,,,
1565,0.04915433,,,
1567.5,0.034743458,,,
1570,0.060542233,,,
1572.5,0.082696877,,,
1575,0.054661933,,,
1577.5,0.100130722,,,
1580,0.089819498,,,
1582.5,0.039422851,,,
1585,0.105514094,,,
1587.5,0.091351688,,,
1590,0.036151417,,,
1592.5,0.045717254,,,
1595,0.090275012,,,
1597.5,0.080046602,,,
1600,0.078473002,,,
1602.5,0.058885809,,,
1605,0.08654806,,,
1607.5,0.104147546,,,
1610,0.071184747,,,
1612.5,0.066091247,,,
1615,0.060210947,,,
1617.5,0.045758665,,,
1620,0.110773236,,,
1622.5,0.167133003,,,
1625,0.177237183,,,
1627.5,0.115866736,,,
1630,0.043688137,,,
1632.5,0.006418636,,,
1635,0.041286323,,,
1637.5,0.046421234,,,
1640,0.032797161,,,
1642.5,0.045344558,,,
1645,0.079011343,,,
1647.5,0.019090267,,,
1650,0.049237151,,,
1652.5,0.038056303,,,
1655,0.01710256,,,
1657.5,0.092511185,,,
1660,0.087624736,,,
1662.5,0.018344877,,,
1665,0.050645109,,,
1667.5,0.019255908,,,
1670,0.016481401,,,
1672.5,0.029567137,,,
1675,0.008737627,,,
1677.5,0.08017084,,,
1680,0.133549049,,,
1682.5,0.106922053,,,
1685,0.081454568,,,
1687.5,0.04749791,,,
1690,0.090357833,,,
1692.5,0.053957954,,,
1695,0.080295071,,,
1697.5,0.101083167,,,
1700,0.031637665,,,
1702.5,0.064227775,,,
1705,0.048823047,,,
1707.5,0.024929155,,,
1710,0.046379823,,,
1712.5,0.020456815,,,
1715,0.098805584,,,
1717.5,0.07503593,,,
1720,0.081620209,,,
1722.5,0.056401178,,,
1725,0.04401942,,,
1727.5,0.074911699,,,
1730,0.040168241,,,
1732.5,0.048243299,,,
1735,0.050272416,,,
1737.5,0.062736996,,,
1740,0.098846994,,,
1742.5,0.04012683,,,
1745,0.027993536,,,
1747.5,0.02534326,,,
1750,0.027952125,,,
1752.5,0.045427378,,,
1755,0.038470406,,,
1757.5,0.037228089,,,
1760,0.080336481,,,
1762.5,0.114375956,,,
1765,0.094001964,,,
1767.5,0.046669696,,,
1770,0.059921075,,,
1772.5,0.062571347,,,
1775,0.095492743,,,
1777.5,0.08335945,,,
1780,0.037435144,,,
1782.5,0.028863158,,,
1785,0.06244712,,,
1787.5,0.015487548,,,
1790,0.077272095,,,
1792.5,0.09669365,,,
1795,0.050603699,,,
1797.5,0.040292472,,,
1800,0.048201889,,,
1802.5,0.071267568,,,
1805,0.094167605,,,
1807.5,0.054951809,,,
1810,0.013168557,,,
1812.5,0.070604995,,,
1815,0.067871898,,,
1817.5,0.013996768,,,
1820,0.075201571,,,
1822.5,0.066256888,,,
1825,0.044474937,,,
1827.5,0.002815918,,,
1830,0.049692668,,,
1832.5,0.112222604,,,
1835,0.096569419,,,
1837.5,0.020912331,,,
1840,0.078969933,,,
1842.5,0.046918161,,,
1845,0.056483999,,,
1847.5,0.045593023,,,
1850,0.02008412,,,
1852.5,0.051142037,,,
1855,0.126840532,,,
1857.5,0.12497706,,,
1860,0.072261423,,,
1862.5,0.03503333,,,
1865,0.126136556,,,
1867.5,0.132596597,,,
1870,0.055117451,,,
1872.5,0.047249444,,,
1875,0.067292154,,,
1877.5,0.055283092,,,
1880,0.152804956,,,
1882.5,0.188873544,,,
1885,0.030602401,,,
1887.5,0.107874498,,,
1890,0.081910081,,,
1892.5,0.019670013,,,
1895,0.032590106,,,
1897.5,0.05747785,,,
1900,0.042321589,,,
1902.5,0.045924306,,,
1905,0.089488208,,,
1907.5,0.089529626,,,
1910,0.08687935,,,
1912.5,0.083193809,,,
1915,0.010559692,,,
1917.5,0.021450669,,,
1920,0.099178284,,,
1922.5,0.083069578,,,
1925,0.019173088,,,
1927.5,0.161915272,,,
1930,0.23798646,,,
1932.5,0.145185411,,,
1935,0.068203188,,,
1937.5,0.033294085,,,
1940,0.1737587,,,
1942.5,0.092469774,,,
1945,0.21628733,,,
1947.5,0.3232508,,,
1950,0.181502461,,,
1952.5,0.141127169,,,
1955,0.092179894,,,
1957.5,0.070853464,,,
1960,0.031968947,,,
1962.5,0.064641878,,,
1965,0.023107091,,,
1967.5,0.058057599,,,
1970,0.163820162,,,
1972.5,0.251817584,,,
1975,0.214465275,,,
1977.5,0.082407005,,,
1980,0.090564884,,,
1982.5,0.037725016,,,
1985,0.051514734,,,
1987.5,0.078183129,,,
1990,0.091061816,,,
1992.5,0.011802008,,,
1995,0.046586875,,,
1997.5,0.045551613,,,
2000,0.040582344,,,
